date,AAPL,GLD,GOOG,IWM,MSFT,SPY,TLT,VNQ
2024-04-15,0.010233023842978362,0.25223229625981197,0.024077482468743302,2.1177637914257356e-17,0.19994642372845697,0.19251479653326137,0.32099597716674805,1.0358379884342535e-17
2024-04-22,0.012309812804704032,0.17041728693469987,0.10105481585194871,2.703653182538178e-17,0.057356699893669726,0.3344076840012213,0.3244537005137565,0.0
2024-04-29,0.07016259533725544,0.21996838986815234,0.0,3.4146936834021e-17,0.06503295135308004,0.28471796694590273,0.36011809649560933,1.408824505590094e-17
2024-05-06,0.0085588478192415,0.26635757830399814,0.008242649891273162,1.3769865164022361e-17,0.0,0.3024949475721016,0.4143459764133856,3.733018058432086e-18
2024-05-13,0.0,0.21797371397889095,0.0,2.887991341527529e-17,0.0,0.2806825557721827,0.5013437302489263,0.0
2024-05-20,0.0,0.2289532866119747,1.6136349481349947e-17,5.035521917611004e-18,2.7297401526072792e-17,0.31218111876153554,0.4588655946264897,0.0
2024-05-28,0.0,0.1546027089549516,0.1142842904442116,1.0066817068103821e-17,0.0,0.29024946283135405,0.44086353776948267,0.0
2024-06-04,0.011551989613451967,0.11152647491362822,0.03423327137491911,5.519302986315446e-18,4.8790731536066705e-17,0.6410374745519983,0.20165078954600232,6.375599139129245e-17
2024-06-11,4.5440917676155537e-17,0.0581252891534601,0.053137231258628265,5.567503104469363e-17,0.0,0.7289864531042054,0.15975102648370595,1.0786312620924157e-16
2024-06-18,7.164575710486447e-17,0.07004525668792534,0.009611134281250452,0.0,2.4389655382088925e-17,0.8050595588117878,0.11528405021903623,2.270995752500698e-17
2024-06-26,0.0,0.0665127870604035,0.0,6.701055532458249e-17,3.0477799674271696e-17,0.8361336629428053,0.09735354999679116,0.0
2024-07-03,3.334369434157206e-18,0.03052639053799408,3.1975237929232344e-17,3.027039923869376e-18,0.0,0.9020116300561567,6.261715299868068e-18,0.06746197940584918
2024-07-11,2.537585736904777e-17,0.10934334088339728,0.0,0.0,0.0,0.8079825596391641,0.026397528885660406,0.05627657059177809
2024-07-18,0.0,0.10557618864036325,0.0,0.0,0.0,0.6921694704175114,0.06443867442152848,0.1378156665205969
2024-07-25,0.0,0.18370159738263192,1.8632103343489826e-17,0.0,0.0,0.41489207263242556,0.21952542998098254,0.18188090000395996
2024-08-01,0.04731576040525687,0.11103476770599564,0.0,3.8567741810173964e-18,0.14603465548836186,0.012388482168904865,0.5028292422776401,0.18039709195384068
2024-08-08,0.017690582425992,0.25160955450480665,0.0,9.163478258519911e-18,0.2182238229545285,0.0,0.3250393206672826,0.18743671944739038
